51	26	1200	240	250
20515120	11954435
206	50	0	225	65	93	40	41	2	0	0	0
225	50	0	244	65	93	40	41	2	0	0	0
244	50	0	263	65	93	40	41	2	0	0	0
263	50	0	282	65	93	40	41	2	0	0	0
282	50	0	301	65	93	40	41	2	0	0	0
301	50	0	320	65	93	40	41	2	0	0	0
320	50	0	339	65	93	40	41	2	0	0	0
339	50	0	358	65	93	40	41	2	0	0	0
168	50	93	187	65	186	49	42	2	0	0	0
168	65	0	261	80	19	24	43	2	0	0	0
168	80	0	261	95	19	24	43	2	0	0	0
168	95	0	261	110	19	24	43	2	0	0	0
168	110	0	261	125	19	24	43	2	0	0	0
168	125	0	261	140	19	24	43	2	0	0	0
187	50	93	206	65	186	36	44	2	0	0	0
206	50	93	225	65	186	36	44	2	0	0	0
225	50	93	244	65	186	36	44	2	0	0	0
244	50	93	263	65	186	36	44	2	0	0	0
263	50	93	282	65	186	36	44	2	0	0	0
282	50	93	301	65	186	36	44	2	0	0	0
301	50	93	320	65	186	36	44	2	0	0	0
320	50	93	339	65	186	36	44	2	0	0	0
187	50	186	280	65	205	38	45	2	0	0	0
261	65	0	276	84	93	43	46	2	0	0	0
261	84	0	276	103	93	43	46	2	0	0	0
261	103	0	276	122	93	43	46	2	0	0	0
261	122	0	276	141	93	43	46	2	0	0	0
276	65	0	291	84	93	43	46	2	0	0	0
276	84	0	291	103	93	43	46	2	0	0	0
276	103	0	291	122	93	43	46	2	0	0	0
276	122	0	291	141	93	43	46	2	0	0	0
261	65	93	276	84	186	23	47	2	0	0	0
261	84	93	276	103	186	23	47	2	0	0	0
261	103	93	276	122	186	23	47	2	0	0	0
261	122	93	276	141	186	23	47	2	0	0	0
276	65	93	291	84	186	23	47	2	0	0	0
276	84	93	291	103	186	23	47	2	0	0	0
276	103	93	291	122	186	23	47	2	0	0	0
276	122	93	291	141	186	23	47	2	0	0	0
261	65	186	283	137	218	10	48	2	0	0	0
261	65	218	283	137	250	10	48	2	0	0	0
273	147	0	288	240	19	27	49	2	0	0	0
288	147	0	303	240	19	27	49	2	0	0	0
303	147	0	318	240	19	27	49	2	0	0	0
318	147	0	333	240	19	27	49	2	0	0	0
333	147	0	348	240	19	27	49	2	0	0	0
348	147	0	363	240	19	27	49	2	0	0	0
363	147	0	378	240	19	27	49	2	0	0	0
378	147	0	393	240	19	27	49	2	0	0	0
393	147	0	408	240	19	27	49	2	0	0	0
408	147	0	423	240	19	27	49	2	0	0	0
291	65	0	384	84	15	19	50	2	0	0	0
291	65	15	384	84	30	19	50	2	0	0	0
291	65	30	384	84	45	19	50	2	0	0	0
291	65	45	384	84	60	19	50	2	0	0	0
291	65	60	384	84	75	19	50	2	0	0	0
291	65	75	384	84	90	19	50	2	0	0	0
291	65	90	384	84	105	19	50	2	0	0	0
291	65	105	384	84	120	19	50	2	0	0	0
291	65	120	384	84	135	19	50	2	0	0	0
291	65	135	384	84	150	19	50	2	0	0	0
291	65	150	306	84	243	45	51	2	0	0	0
306	65	150	321	84	243	45	51	2	0	0	0
321	65	150	336	84	243	45	51	2	0	0	0
336	65	150	351	84	243	45	51	2	0	0	0
351	65	150	366	84	243	45	51	2	0	0	0
366	65	150	381	84	243	45	51	2	0	0	0
291	84	0	310	99	93	44	52	2	0	0	0
291	84	93	310	99	186	44	52	2	0	0	0
291	99	0	310	114	93	44	52	2	0	0	0
291	99	93	310	114	186	44	52	2	0	0	0
291	114	0	310	129	93	44	52	2	0	0	0
291	114	93	310	129	186	44	52	2	0	0	0
291	129	0	310	144	93	44	52	2	0	0	0
291	129	93	310	144	186	44	52	2	0	0	0
339	50	93	358	65	186	50	53	2	0	0	0
310	84	0	329	99	93	18	54	2	0	0	0
329	84	0	348	99	93	18	54	2	0	0	0
348	84	0	367	99	93	18	54	2	0	0	0
367	84	0	386	99	93	18	54	2	0	0	0
386	84	0	405	99	93	18	54	2	0	0	0
405	84	0	424	99	93	18	54	2	0	0	0
424	84	0	443	99	93	18	54	2	0	0	0
443	84	0	462	99	93	18	54	2	0	0	0
462	84	0	481	99	93	18	54	2	0	0	0
481	84	0	500	99	93	18	54	2	0	0	0
310	84	93	403	99	112	45	55	2	0	0	0
310	102	0	329	117	93	33	56	2	0	0	0
310	102	93	329	117	186	33	56	2	0	0	0
310	117	0	329	132	93	33	56	2	0	0	0
310	117	93	329	132	186	33	56	2	0	0	0
310	132	0	329	147	93	33	56	2	0	0	0
310	132	93	329	147	186	33	56	2	0	0	0
329	109	0	344	128	93	22	57	2	0	0	0
329	109	93	344	128	186	22	57	2	0	0	0
329	128	0	344	147	93	22	57	2	0	0	0
329	128	93	344	147	186	22	57	2	0	0	0
344	125	0	416	147	32	10	58	2	0	0	0
416	125	0	488	147	32	10	58	2	0	0	0
488	125	0	560	147	32	10	58	2	0	0	0
560	125	0	632	147	32	10	58	2	0	0	0
632	125	0	704	147	32	10	58	2	0	0	0
704	125	0	776	147	32	10	58	2	0	0	0
776	125	0	848	147	32	10	58	2	0	0	0
848	125	0	920	147	32	10	58	2	0	0	0
344	99	0	363	114	93	31	59	2	0	0	0
344	99	93	363	114	186	31	59	2	0	0	0
363	99	0	382	114	93	31	59	2	0	0	0
363	99	93	382	114	186	31	59	2	0	0	0
382	99	0	401	114	93	31	59	2	0	0	0
382	99	93	401	114	186	31	59	2	0	0	0
401	99	0	420	114	93	31	59	2	0	0	0
401	99	93	420	114	186	31	59	2	0	0	0
420	99	0	439	114	93	31	59	2	0	0	0
420	99	93	439	114	186	31	59	2	0	0	0
344	99	186	437	114	205	37	60	2	0	0	0
358	50	0	377	65	93	25	61	2	0	0	0
358	50	93	377	65	186	25	61	2	0	0	0
344	130	32	461	147	63	11	62	2	0	0	0
344	130	63	461	147	94	11	62	2	0	0	0
344	130	94	461	147	125	11	62	2	0	0	0
344	130	125	461	147	156	11	62	2	0	0	0
344	130	156	461	147	187	11	62	2	0	0	0
344	130	187	461	147	218	11	62	2	0	0	0
344	130	218	461	147	249	11	62	2	0	0	0
377	50	0	396	65	93	14	63	2	0	0	0
377	50	93	396	65	186	14	63	2	0	0	0
384	65	0	477	84	15	17	64	2	0	0	0
477	65	0	570	84	15	17	64	2	0	0	0
400	0	0	493	19	15	25	65	2	0	0	0
493	0	0	586	19	15	25	65	2	0	0	0
586	0	0	679	19	15	25	65	2	0	0	0
679	0	0	772	19	15	25	65	2	0	0	0
772	0	0	865	19	15	25	65	2	0	0	0
865	0	0	958	19	15	25	65	2	0	0	0
958	0	0	1051	19	15	25	65	2	0	0	0
396	50	0	489	65	19	24	66	2	0	0	0
489	50	0	582	65	19	24	66	2	0	0	0
384	65	15	428	83	81	12	67	2	0	0	0
384	65	81	403	80	174	37	68	2	0	0	0
400	0	15	493	19	30	29	69	2	0	0	0
493	0	15	586	19	30	29	69	2	0	0	0
586	0	15	679	19	30	29	69	2	0	0	0
400	0	30	419	15	123	37	70	2	0	0	0
400	0	123	419	15	216	37	70	2	0	0	0
403	84	93	422	99	186	37	71	2	0	0	0
422	84	93	441	99	186	37	71	2	0	0	0
441	84	93	460	99	186	37	71	2	0	0	0
460	84	93	479	99	186	37	71	2	0	0	0
479	84	93	498	99	186	37	71	2	0	0	0
403	84	186	496	99	205	38	72	2	0	0	0
403	65	81	422	80	174	38	73	2	0	0	0
419	0	30	434	19	123	23	74	2	0	0	0
434	0	30	449	19	123	23	74	2	0	0	0
419	0	123	438	15	216	37	75	2	0	0	0
423	225	0	442	240	93	32	76	2	0	0	0
423	225	93	442	240	186	32	76	2	0	0	0
442	225	0	461	240	93	32	76	2	0	0	0
442	225	93	461	240	186	32	76	2	0	0	0
461	225	0	480	240	93	32	76	2	0	0	0
461	225	93	480	240	186	32	76	2	0	0	0
480	225	0	499	240	93	32	76	2	0	0	0
480	225	93	499	240	186	32	76	2	0	0	0
423	171	0	504	198	19	1	77	2	0	0	0
423	198	0	504	225	19	1	77	2	0	0	0
504	171	0	585	198	19	1	77	2	0	0	0
504	198	0	585	225	19	1	77	2	0	0	0
585	171	0	666	198	19	1	77	2	0	0	0
585	198	0	666	225	19	1	77	2	0	0	0
666	171	0	747	198	19	1	77	2	0	0	0
666	198	0	747	225	19	1	77	2	0	0	0
747	171	0	828	198	19	1	77	2	0	0	0
747	198	0	828	225	19	1	77	2	0	0	0
423	152	0	438	171	93	22	78	2	0	0	0
438	152	0	453	171	93	22	78	2	0	0	0
453	152	0	468	171	93	22	78	2	0	0	0
468	152	0	483	171	93	22	78	2	0	0	0
483	152	0	498	171	93	22	78	2	0	0	0
498	152	0	513	171	93	22	78	2	0	0	0
423	152	93	438	171	186	38	79	2	0	0	0
438	152	93	453	171	186	38	79	2	0	0	0
453	152	93	468	171	186	38	79	2	0	0	0
468	152	93	483	171	186	38	79	2	0	0	0
483	152	93	498	171	186	38	79	2	0	0	0
498	152	93	513	171	186	38	79	2	0	0	0
439	99	0	532	114	19	20	80	2	0	0	0
532	99	0	625	114	19	20	80	2	0	0	0
625	99	0	718	114	19	20	80	2	0	0	0
718	99	0	811	114	19	20	80	2	0	0	0
811	99	0	904	114	19	20	80	2	0	0	0
904	99	0	997	114	19	20	80	2	0	0	0
997	99	0	1090	114	19	20	80	2	0	0	0
1090	99	0	1183	114	19	20	80	2	0	0	0
449	0	30	542	19	45	38	81	2	0	0	0
428	65	15	521	84	30	45	82	2	0	0	0
428	65	30	521	84	45	33	83	2	0	0	0
428	65	45	521	84	60	33	83	2	0	0	0
428	65	60	521	80	79	45	84	2	0	0	0
449	0	45	464	19	138	15	85	2	0	0	0
449	0	138	464	19	231	15	85	2	0	0	0
461	132	32	480	147	125	16	86	2	0	0	0
480	132	32	499	147	125	16	86	2	0	0	0
499	132	32	518	147	125	16	86	2	0	0	0
518	132	32	537	147	125	16	86	2	0	0	0
537	132	32	556	147	125	16	86	2	0	0	0
556	132	32	575	147	125	16	86	2	0	0	0
575	132	32	594	147	125	16	86	2	0	0	0
594	132	32	613	147	125	16	86	2	0	0	0
613	132	32	632	147	125	16	86	2	0	0	0
632	132	32	651	147	125	16	86	2	0	0	0
461	132	125	554	147	144	45	87	2	0	0	0
464	0	45	495	17	162	11	88	2	0	0	0
495	0	45	526	17	162	11	88	2	0	0	0
513	154	0	544	171	117	11	89	2	0	0	0
499	225	0	518	240	93	34	90	2	0	0	0
582	50	0	624	75	118	2	91	3	0	0	0
624	50	0	666	75	118	2	91	3	0	0	0
666	50	0	708	75	118	2	91	3	0	0	0
708	50	0	750	75	118	2	91	3	0	0	0
750	50	0	792	75	118	2	91	3	0	0	0
792	50	0	834	75	118	2	91	3	0	0	0
834	50	0	876	75	118	2	91	3	0	0	0
876	50	0	918	75	118	2	91	3	0	0	0
918	50	0	960	75	118	2	91	3	0	0	0
960	50	0	1002	75	118	2	91	3	0	0	0
828	151	0	857	240	48	3	92	4	0	0	0
857	151	0	886	240	48	3	92	4	0	0	0
886	151	0	915	240	48	3	92	4	0	0	0
915	151	0	944	240	48	3	92	4	0	0	0
944	151	0	973	240	48	3	92	4	0	0	0
973	151	0	1002	240	48	3	92	4	0	0	0
1002	151	0	1031	240	48	3	92	4	0	0	0
1031	151	0	1060	240	48	3	92	4	0	0	0
1060	151	0	1089	240	48	3	92	4	0	0	0
1089	151	0	1118	240	48	3	92	4	0	0	0
828	223	48	953	240	83	4	93	5	0	0	0
828	223	83	953	240	118	4	93	5	0	0	0
828	223	118	953	240	153	4	93	5	0	0	0
828	223	153	953	240	188	4	93	5	0	0	0
828	223	188	953	240	223	4	93	5	0	0	0
953	223	48	1078	240	83	4	93	5	0	0	0
953	223	83	1078	240	118	4	93	5	0	0	0
953	223	118	1078	240	153	4	93	5	0	0	0
953	223	153	1078	240	188	4	93	5	0	0	0
953	223	188	1078	240	223	4	93	5	0	0	0
828	151	48	852	169	136	5	94	6	0	0	0
828	169	48	852	187	136	5	94	6	0	0	0
828	187	48	852	205	136	5	94	6	0	0	0
828	205	48	852	223	136	5	94	6	0	0	0
852	151	48	876	169	136	5	94	6	0	0	0
852	169	48	876	187	136	5	94	6	0	0	0
852	187	48	876	205	136	5	94	6	0	0	0
852	205	48	876	223	136	5	94	6	0	0	0
828	199	136	846	223	224	5	95	6	0	0	0
846	199	136	864	223	224	5	95	6	0	0	0
876	193	48	984	223	73	6	96	7	0	0	0
876	193	73	984	223	98	6	96	7	0	0	0
876	193	98	984	223	123	6	96	7	0	0	0
876	193	123	984	223	148	6	96	7	0	0	0
876	193	148	984	223	173	6	96	7	0	0	0
984	193	48	1092	223	73	6	96	7	0	0	0
984	193	73	1092	223	98	6	96	7	0	0	0
984	193	98	1092	223	123	6	96	7	0	0	0
984	193	123	1092	223	148	6	96	7	0	0	0
984	193	148	1092	223	173	6	96	7	0	0	0
876	208	173	963	223	209	7	97	8	0	0	0
876	208	209	963	223	245	7	97	8	0	0	0
963	208	173	1050	223	209	7	97	8	0	0	0
963	208	209	1050	223	245	7	97	8	0	0	0
876	178	48	963	193	84	7	98	8	0	0	0
876	178	84	963	193	120	7	98	8	0	0	0
876	178	120	963	193	156	7	98	8	0	0	0
963	178	48	1050	193	84	7	98	8	0	0	0
963	178	84	1050	193	120	7	98	8	0	0	0
963	178	120	1050	193	156	7	98	8	0	0	0
876	154	48	902	178	142	8	99	9	0	0	0
876	154	142	902	178	236	8	99	9	0	0	0
902	152	48	996	178	72	8	100	9	0	0	0
902	152	72	996	178	96	8	100	9	0	0	0
902	152	96	996	178	120	8	100	9	0	0	0
902	152	120	996	178	144	8	100	9	0	0	0
902	152	144	996	178	168	8	100	9	0	0	0
902	152	168	996	178	192	8	100	9	0	0	0
902	152	192	996	178	216	8	100	9	0	0	0
902	152	216	996	178	240	8	100	9	0	0	0
51	26

1200	240	250

0	136	1	40	1	20	1	10	10000	18	125	1	1	0	mesa

1	81	0	27	1	19	1	10	10000	0	0	0	2	0	Tv

2	118	1	42	1	25	1	10	10000	40000	3809523	807102	3	0	cama

3	89	1	48	1	29	1	10	10000	40000	2873563	936329	4	0	silla

4	125	1	35	1	17	1	10	10000	40000	6722689	914285	5	0	Item 4

5	88	1	24	1	18	1	10	10000	40000	9259259	1893939	6	0	Item 5

6	108	1	30	1	25	1	10	10000	40000	5333333	1234567	7	0	Item 6

7	87	1	36	1	15	1	10	10000	40000	7407407	1277139	8	0	Item 7

8	94	1	24	1	26	1	10	10000	40000	6410256	1773049	9	0	Item 8

9	130	1	36	1	28	1	10	10000	40000	3968254	854700	1	0	Item 9

10	72	1	32	1	22	1	10	10000	40000	5681818	1736111	2	0	Item 10

11	117	1	31	1	17	1	10	10000	40000	7590133	1102839	2	0	Item 11

12	66	1	44	1	18	1	10	10000	40000	5050505	1377410	2	0	Item 12

13	125	1	26	1	24	1	10	10000	40000	6410256	1230769	2	0	Item 13

14	93	1	19	1	15	1	10	10000	40000	1,403509E+07	2263723	2	0	Item 14

15	66	1	44	1	15	1	10	10000	40000	6060606	1377410	3	0	Item 15

16	66	1	27	1	17	1	10	10000	40000	8714597	2244669	3	0	Item 16

17	94	1	26	1	18	1	10	10000	40000	8547009	1636661	3	0	Item 17

18	139	1	21	1	15	1	10	10000	40000	1,269841E+07	1370332	3	0	Item 18

19	147	1	40	1	22	1	10	10000	40000	4545454	680272	3	0	Item 19

20	135	1	45	1	27	1	10	10000	40000	3292181	658436	4	0	Item 20

21	136	1	46	1	16	1	10	10000	40000	5434782	639386	4	0	Item 21

22	92	1	16	1	17	1	10	10000	40000	1,470588E+07	2717391	4	0	Item 22

23	114	1	38	1	28	1	10	10000	40000	3759398	923361	4	0	Item 23

24	71	1	45	1	30	1	10	10000	40000	2962963	1251956	4	0	Item 24

25	97	1	39	1	18	1	10	10000	40000	5698005	1057361	5	0	Item 25

26	113	1	21	1	26	1	10	10000	40000	7326007	1685630	5	0	Item 26

27	78	1	21	1	27	1	10	10000	40000	7054673	2442002	5	0	Item 27

28	122	1	24	1	24	1	10	10000	40000	6944444	1366120	5	0	Item 28

29	57	1	16	1	16	1	10	10000	40000	1,5625E+07	4385965	5	0	Item 29

30	75	1	43	1	26	1	10	10000	40000	3577817	1240310	5	0	Item 30

31	102	1	18	1	26	1	10	10000	40000	8547009	2178649	6	0	Item 31

32	98	1	34	1	25	1	10	10000	40000	4705882	1200480	7	0	Item 32

33	63	1	49	1	29	1	10	10000	40000	2814919	1295756	8	0	Item 33

34	132	1	47	1	19	1	10	10000	40000	4479283	644745	9	0	Item 34

35	116	1	31	1	27	1	10	10000	40000	4778972	1112347	10	0	Item 35

36	120	1	48	1	30	1	10	10000	40000	2777777	694444	11	0	Item 36

37	108	1	21	1	20	1	10	10000	40000	9523810	1763668	12	0	Item 37

38	132	1	46	1	22	1	10	10000	40000	3952569	658761	13	0	Item 38

39	67	1	28	1	17	1	10	10000	40000	8403361	2132196	14	0	Item 39

40	113	1	31	1	24	1	10	10000	40000	5376344	1141878	15	0	Item 40

41	88	1	47	1	26	1	10	10000	40000	3273322	967118	16	0	Item 41

